player_id,player_name,format,matches,innings,runs,balls_faced,highest_score,average,strike_rate,not_out,fours,sixes,fifty_plus,hundreds,double_hundreds,high_score,avg,fifties,ducks
12086,Abhishek Sharma,ODI,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
12086,Abhishek Sharma,T20,18,17,565,,,,0.0,0,0,0,,2,,0.0,0.0,2.0,1.0
12086,Abhishek Sharma,IPL,77,74,1815,,,,0.0,0,0,0,,1,,0.0,0.0,9.0,3.0
587,Ravindra Jadeja,Test,85,128,3886,,,,0.0,0,0,0,,5,,0.0,0.0,27.0,8.0
587,Ravindra Jadeja,ODI,204,137,2806,,,,0.0,0,0,0,,0,,0.0,0.0,13.0,6.0
587,Ravindra Jadeja,T20,74,41,515,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,3.0
587,Ravindra Jadeja,IPL,254,198,3260,,,,0.0,0,0,0,,0,,0.0,0.0,5.0,9.0
8683,Shardul Thakur,Test,13,21,377,,,,0.0,0,0,0,,0,,0.0,0.0,4.0,3.0
8683,Shardul Thakur,ODI,47,25,329,,,,0.0,0,0,0,,0,,0.0,0.0,1.0,1.0
8683,Shardul Thakur,T20,25,6,69,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,2.0
8683,Shardul Thakur,IPL,105,42,325,,,,0.0,0,0,0,,0,,0.0,0.0,1.0,8.0
10945,Washington Sundar,Test,13,24,752,,,,0.0,0,0,0,,1,,0.0,0.0,5.0,3.0
10945,Washington Sundar,ODI,23,15,329,,,,0.0,0,0,0,,0,,0.0,0.0,1.0,0.0
10945,Washington Sundar,T20,54,22,193,,,,0.0,0,0,0,,0,,0.0,0.0,1.0,4.0
10945,Washington Sundar,IPL,66,45,511,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,2.0
8808,Axar Patel,Test,14,22,646,,,,0.0,0,0,0,,0,,0.0,0.0,4.0,1.0
8808,Axar Patel,ODI,68,47,783,,,,0.0,0,0,0,,0,,0.0,0.0,3.0,3.0
8808,Axar Patel,T20,72,44,535,,,,0.0,0,0,0,,0,,0.0,0.0,1.0,2.0
8808,Axar Patel,IPL,162,124,1916,,,,0.0,0,0,0,,0,,0.0,0.0,3.0,7.0
9812,Saud Shakeel,Test,19,36,1658,,,,0.0,0,0,0,,4,,0.0,0.0,9.0,2.0
9812,Saud Shakeel,ODI,19,16,408,,,,0.0,0,0,0,,0,,0.0,0.0,4.0,0.0
9812,Saud Shakeel,T20,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
9812,Saud Shakeel,IPL,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
9807,Kamran Ghulam,Test,6,11,312,,,,0.0,0,0,0,,1,,0.0,0.0,1.0,0.0
9807,Kamran Ghulam,ODI,10,7,210,,,,0.0,0,0,0,,1,,0.0,0.0,1.0,1.0
9807,Kamran Ghulam,T20,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
9807,Kamran Ghulam,IPL,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
10101,Salman Agha,Test,21,40,1317,,,,0.0,0,0,0,,3,,0.0,0.0,9.0,2.0
10101,Salman Agha,ODI,41,34,1116,,,,0.0,0,0,0,,1,,0.0,0.0,6.0,0.0
10101,Salman Agha,T20,26,24,489,,,,0.0,0,0,0,,0,,0.0,0.0,4.0,2.0
10101,Salman Agha,IPL,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
15460,Irfan Khan,Test,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
15460,Irfan Khan,ODI,9,6,48,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,1.0
15460,Irfan Khan,T20,14,11,189,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,1.0
15460,Irfan Khan,IPL,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
9804,Hussain Talat,Test,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
9804,Hussain Talat,ODI,4,4,75,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
9804,Hussain Talat,T20,19,18,395,,,,0.0,0,0,0,,0,,0.0,0.0,2.0,1.0
9804,Hussain Talat,IPL,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
14545,Noman Ali,Test,19,26,368,,,,0.0,0,0,0,,0,,0.0,0.0,1.0,6.0
14545,Noman Ali,ODI,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
14545,Noman Ali,T20,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
14545,Noman Ali,IPL,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
11265,Faheem Ashraf,Test,17,27,687,,,,0.0,0,0,0,,0,,0.0,0.0,4.0,4.0
11265,Faheem Ashraf,ODI,38,27,322,,,,0.0,0,0,0,,0,,0.0,0.0,1.0,2.0
11265,Faheem Ashraf,T20,63,46,476,,,,0.0,0,0,0,,0,,0.0,0.0,1.0,5.0
11265,Faheem Ashraf,IPL,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
11186,Shadab Khan,Test,6,11,300,,,,0.0,0,0,0,,0,,0.0,0.0,3.0,0.0
11186,Shadab Khan,ODI,70,44,855,,,,0.0,0,0,0,,0,,0.0,0.0,4.0,3.0
11186,Shadab Khan,T20,112,58,792,,,,0.0,0,0,0,,0,,0.0,0.0,1.0,6.0
11186,Shadab Khan,IPL,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
55256,Jahandad Khan,Test,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
55256,Jahandad Khan,ODI,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
55256,Jahandad Khan,T20,8,5,29,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,1.0
55256,Jahandad Khan,IPL,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
12225,Cameron Green,Test,32,51,1565,,,,0.0,0,0,0,,2,,0.0,0.0,7.0,4.0
12225,Cameron Green,ODI,31,27,782,,,,0.0,0,0,0,,1,,0.0,0.0,2.0,1.0
12225,Cameron Green,T20,21,20,521,,,,0.0,0,0,0,,0,,0.0,0.0,6.0,0.0
12225,Cameron Green,IPL,29,28,707,,,,0.0,0,0,0,,1,,0.0,0.0,2.0,0.0
52495,Sam Konstas,Test,5,10,163,,,,0.0,0,0,0,,0,,0.0,0.0,1.0,2.0
52495,Sam Konstas,ODI,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
52495,Sam Konstas,T20,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
52495,Sam Konstas,IPL,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
8646,Beau Webster,Test,7,12,381,,,,0.0,0,0,0,,0,,0.0,0.0,4.0,0.0
8646,Beau Webster,ODI,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
8646,Beau Webster,T20,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
8646,Beau Webster,IPL,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
13170,Aaron Hardie,Test,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
13170,Aaron Hardie,ODI,15,12,180,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,1.0
13170,Aaron Hardie,T20,16,11,180,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
13170,Aaron Hardie,IPL,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
7662,Glenn Maxwell,Test,7,14,339,,,,0.0,0,0,0,,1,,0.0,0.0,0.0,0.0
7662,Glenn Maxwell,ODI,149,136,3990,,,,0.0,0,0,0,,4,,0.0,0.0,23.0,12.0
7662,Glenn Maxwell,T20,124,114,2833,,,,0.0,0,0,0,,5,,0.0,0.0,12.0,5.0
7662,Glenn Maxwell,IPL,141,135,2819,,,,0.0,0,0,0,,0,,0.0,0.0,18.0,19.0
6250,Mitchell Marsh,Test,46,80,2083,,,,0.0,0,0,0,,3,,0.0,0.0,9.0,9.0
6250,Mitchell Marsh,ODI,96,92,3000,,,,0.0,0,0,0,,4,,0.0,0.0,20.0,7.0
6250,Mitchell Marsh,T20,73,70,1799,,,,0.0,0,0,0,,0,,0.0,0.0,10.0,3.0
6250,Mitchell Marsh,IPL,55,49,1292,,,,0.0,0,0,0,,1,,0.0,0.0,9.0,7.0
1629,Angelo Mathews,Test,119,212,8214,,,,0.0,0,0,0,,16,,0.0,0.0,45.0,6.0
1629,Angelo Mathews,ODI,226,194,5916,,,,0.0,0,0,0,,3,,0.0,0.0,40.0,16.0
1629,Angelo Mathews,T20,90,73,1416,,,,0.0,0,0,0,,0,,0.0,0.0,6.0,1.0
1629,Angelo Mathews,IPL,49,42,724,,,,0.0,0,0,0,,0,,0.0,0.0,1.0,3.0
10940,Kamindu Mendis,Test,14,24,1316,,,,0.0,0,0,0,,5,,0.0,0.0,5.0,0.0
10940,Kamindu Mendis,ODI,24,23,464,,,,0.0,0,0,0,,0,,0.0,0.0,3.0,2.0
10940,Kamindu Mendis,T20,27,24,443,,,,0.0,0,0,0,,0,,0.0,0.0,2.0,3.0
10940,Kamindu Mendis,IPL,5,5,92,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,1.0
7872,Dhananjaya de Silva,Test,65,115,4133,,,,0.0,0,0,0,,12,,0.0,0.0,19.0,10.0
7872,Dhananjaya de Silva,ODI,90,82,1865,,,,0.0,0,0,0,,0,,0.0,0.0,10.0,4.0
7872,Dhananjaya de Silva,T20,45,44,847,,,,0.0,0,0,0,,0,,0.0,0.0,3.0,2.0
7872,Dhananjaya de Silva,IPL,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
10934,Charith Asalanka,Test,3,6,88,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
10934,Charith Asalanka,ODI,78,70,2621,,,,0.0,0,0,0,,5,,0.0,0.0,17.0,5.0
10934,Charith Asalanka,T20,64,62,1282,,,,0.0,0,0,0,,0,,0.0,0.0,6.0,7.0
10934,Charith Asalanka,IPL,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
13694,Janith Liyanage,Test,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
13694,Janith Liyanage,ODI,28,22,812,,,,0.0,0,0,0,,1,,0.0,0.0,6.0,0.0
13694,Janith Liyanage,T20,3,3,28,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
13694,Janith Liyanage,IPL,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
13930,Sonal Dinusha,Test,1,1,11,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
13930,Sonal Dinusha,ODI,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
13930,Sonal Dinusha,T20,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
13930,Sonal Dinusha,IPL,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
18515,Tharindu Rathnayake,Test,2,2,10,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,1.0
18515,Tharindu Rathnayake,ODI,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
18515,Tharindu Rathnayake,T20,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
18515,Tharindu Rathnayake,IPL,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
39678,Milan Priyanath Rathnayake,Test,5,6,190,,,,0.0,0,0,0,,0,,0.0,0.0,1.0,0.0
39678,Milan Priyanath Rathnayake,ODI,1,1,22,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
39678,Milan Priyanath Rathnayake,T20,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
39678,Milan Priyanath Rathnayake,IPL,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
14251,Dunith Wellalage,Test,1,2,29,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
14251,Dunith Wellalage,ODI,31,24,386,,,,0.0,0,0,0,,0,,0.0,0.0,1.0,3.0
14251,Dunith Wellalage,T20,4,2,12,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
14251,Dunith Wellalage,IPL,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
10926,Wanindu Hasaranga,Test,4,7,196,,,,0.0,0,0,0,,0,,0.0,0.0,1.0,0.0
10926,Wanindu Hasaranga,ODI,66,54,1030,,,,0.0,0,0,0,,0,,0.0,0.0,4.0,3.0
10926,Wanindu Hasaranga,T20,79,67,712,,,,0.0,0,0,0,,0,,0.0,0.0,2.0,8.0
10926,Wanindu Hasaranga,IPL,37,19,81,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,5.0
1121,Mahmudullah,Test,50,94,2914,,,,0.0,0,0,0,,5,,0.0,0.0,16.0,11.0
1121,Mahmudullah,ODI,239,209,5689,,,,0.0,0,0,0,,4,,0.0,0.0,32.0,10.0
1121,Mahmudullah,T20,141,130,2443,,,,0.0,0,0,0,,0,,0.0,0.0,8.0,5.0
1121,Mahmudullah,IPL,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
11871,Mahedi Hasan,Test,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
11871,Mahedi Hasan,ODI,11,10,122,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
11871,Mahedi Hasan,T20,64,43,401,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,8.0
11871,Mahedi Hasan,IPL,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
11081,Mehidy Hasan Miraz,Test,54,98,2110,,,,0.0,0,0,0,,2,,0.0,0.0,9.0,6.0
11081,Mehidy Hasan Miraz,ODI,108,79,1654,,,,0.0,0,0,0,,2,,0.0,0.0,6.0,5.0
11081,Mehidy Hasan Miraz,T20,34,29,418,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,2.0
11081,Mehidy Hasan Miraz,IPL,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
10038,Fayyaz Ahmed,Test,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
10038,Fayyaz Ahmed,ODI,3,3,47,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
10038,Fayyaz Ahmed,T20,1,1,11,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
10038,Fayyaz Ahmed,IPL,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
9835,Rohan Mustafa,Test,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
9835,Rohan Mustafa,ODI,82,76,1508,,,,0.0,0,0,0,,1,,0.0,0.0,7.0,8.0
9835,Rohan Mustafa,T20,57,52,1002,,,,0.0,0,0,0,,0,,0.0,0.0,4.0,7.0
9835,Rohan Mustafa,IPL,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
9832,Mohammad Naveed,Test,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
9832,Mohammad Naveed,ODI,40,35,401,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,2.0
9832,Mohammad Naveed,T20,30,23,172,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,3.0
9832,Mohammad Naveed,IPL,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
9975,Aizaz Khan,Test,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
9975,Aizaz Khan,ODI,19,15,260,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,1.0
9975,Aizaz Khan,T20,93,80,994,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,7.0
9975,Aizaz Khan,IPL,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
9980,Nizakat Khan,Test,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
9980,Nizakat Khan,ODI,20,20,675,,,,0.0,0,0,0,,0,,0.0,0.0,3.0,0.0
9980,Nizakat Khan,T20,117,113,2308,,,,0.0,0,0,0,,0,,0.0,0.0,11.0,9.0
9980,Nizakat Khan,IPL,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
9982,Tanwir Afzal,Test,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
9982,Tanwir Afzal,ODI,20,19,292,,,,0.0,0,0,0,,0,,0.0,0.0,1.0,3.0
9982,Tanwir Afzal,T20,21,18,219,,,,0.0,0,0,0,,0,,0.0,0.0,1.0,4.0
9982,Tanwir Afzal,IPL,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
6557,Ben Stokes,Test,115,206,7032,,,,0.0,0,0,0,,14,,0.0,0.0,35.0,16.0
6557,Ben Stokes,ODI,114,99,3463,,,,0.0,0,0,0,,5,,0.0,0.0,24.0,7.0
6557,Ben Stokes,T20,43,36,585,,,,0.0,0,0,0,,0,,0.0,0.0,1.0,1.0
6557,Ben Stokes,IPL,45,44,935,,,,0.0,0,0,0,,2,,0.0,0.0,2.0,3.0
19636,Jacob Bethell,Test,4,8,271,,,,0.0,0,0,0,,0,,0.0,0.0,3.0,0.0
19636,Jacob Bethell,ODI,15,13,486,,,,0.0,0,0,0,,1,,0.0,0.0,4.0,1.0
19636,Jacob Bethell,T20,15,14,314,,,,0.0,0,0,0,,0,,0.0,0.0,2.0,0.0
19636,Jacob Bethell,IPL,2,2,67,,,,0.0,0,0,0,,0,,0.0,0.0,1.0,0.0
12258,Will Jacks,Test,2,4,89,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
12258,Will Jacks,ODI,21,20,621,,,,0.0,0,0,0,,0,,0.0,0.0,4.0,2.0
12258,Will Jacks,T20,28,24,400,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,1.0
12258,Will Jacks,IPL,21,19,463,,,,0.0,0,0,0,,1,,0.0,0.0,2.0,0.0
10045,Liam Livingstone,Test,1,2,16,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
10045,Liam Livingstone,ODI,39,36,932,,,,0.0,0,0,0,,1,,0.0,0.0,4.0,4.0
10045,Liam Livingstone,T20,60,47,955,,,,0.0,0,0,0,,1,,0.0,0.0,2.0,3.0
10045,Liam Livingstone,IPL,49,47,1051,,,,0.0,0,0,0,,0,,0.0,0.0,7.0,3.0
6670,Chris Woakes,Test,62,99,2034,,,,0.0,0,0,0,,1,,0.0,0.0,7.0,11.0
6670,Chris Woakes,ODI,122,88,1524,,,,0.0,0,0,0,,0,,0.0,0.0,6.0,8.0
6670,Chris Woakes,T20,33,17,146,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,2.0
6670,Chris Woakes,IPL,21,12,78,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
8512,Jamie Overton,Test,2,3,106,,,,0.0,0,0,0,,0,,0.0,0.0,1.0,1.0
8512,Jamie Overton,ODI,7,6,82,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,1.0
8512,Jamie Overton,T20,13,8,50,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,1.0
8512,Jamie Overton,IPL,3,2,15,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
13681,Gus Atkinson,Test,13,18,380,,,,0.0,0,0,0,,1,,0.0,0.0,0.0,1.0
13681,Gus Atkinson,ODI,11,8,104,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,1.0
13681,Gus Atkinson,T20,4,2,10,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
13681,Gus Atkinson,IPL,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
19767,Rehan Ahmed,Test,5,10,103,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,1.0
19767,Rehan Ahmed,ODI,6,4,35,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
19767,Rehan Ahmed,T20,10,6,38,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,1.0
19767,Rehan Ahmed,IPL,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
10420,Sam Curran,Test,24,38,815,,,,0.0,0,0,0,,0,,0.0,0.0,3.0,7.0
10420,Sam Curran,ODI,35,27,597,,,,0.0,0,0,0,,0,,0.0,0.0,2.0,1.0
10420,Sam Curran,T20,60,35,366,,,,0.0,0,0,0,,0,,0.0,0.0,1.0,0.0
10420,Sam Curran,IPL,64,53,997,,,,0.0,0,0,0,,0,,0.0,0.0,6.0,4.0
11217,Keacy Carty,Test,7,14,235,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,2.0
11217,Keacy Carty,ODI,40,37,1495,,,,0.0,0,0,0,,4,,0.0,0.0,5.0,1.0
11217,Keacy Carty,T20,4,3,53,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
11217,Keacy Carty,IPL,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
8433,Justin Greaves,Test,9,18,305,,,,0.0,0,0,0,,1,,0.0,0.0,0.0,0.0
8433,Justin Greaves,ODI,15,14,315,,,,0.0,0,0,0,,0,,0.0,0.0,1.0,0.0
8433,Justin Greaves,T20,1,1,6,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
8433,Justin Greaves,IPL,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
13748,Sherfane Rutherford,Test,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
13748,Sherfane Rutherford,ODI,16,14,637,,,,0.0,0,0,0,,1,,0.0,0.0,6.0,0.0
13748,Sherfane Rutherford,T20,39,34,586,,,,0.0,0,0,0,,0,,0.0,0.0,3.0,4.0
13748,Sherfane Rutherford,IPL,23,20,397,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,1.0
8431,John Campbell,Test,23,46,994,,,,0.0,0,0,0,,0,,0.0,0.0,3.0,4.0
8431,John Campbell,ODI,6,5,248,,,,0.0,0,0,0,,1,,0.0,0.0,0.0,0.0
8431,John Campbell,T20,2,2,11,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,1.0
8431,John Campbell,IPL,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
9793,Gudakesh Motie,Test,11,17,265,,,,0.0,0,0,0,,0,,0.0,0.0,1.0,2.0
9793,Gudakesh Motie,ODI,31,19,332,,,,0.0,0,0,0,,0,,0.0,0.0,2.0,1.0
9793,Gudakesh Motie,T20,39,20,163,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,3.0
9793,Gudakesh Motie,IPL,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
11543,Roston Chase,Test,52,96,2379,,,,0.0,0,0,0,,5,,0.0,0.0,11.0,13.0
11543,Roston Chase,ODI,63,48,1091,,,,0.0,0,0,0,,0,,0.0,0.0,6.0,5.0
11543,Roston Chase,T20,42,32,552,,,,0.0,0,0,0,,0,,0.0,0.0,3.0,5.0
11543,Roston Chase,IPL,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
13646,Romario Shepherd,Test,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
13646,Romario Shepherd,ODI,39,27,408,,,,0.0,0,0,0,,0,,0.0,0.0,1.0,3.0
13646,Romario Shepherd,T20,63,44,667,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,4.0
13646,Romario Shepherd,IPL,18,12,185,,,,0.0,0,0,0,,0,,0.0,0.0,1.0,2.0
8313,Jason Holder,Test,69,123,3073,,,,0.0,0,0,0,,3,,0.0,0.0,14.0,11.0
8313,Jason Holder,ODI,138,114,2237,,,,0.0,0,0,0,,0,,0.0,0.0,12.0,11.0
8313,Jason Holder,T20,75,55,672,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,9.0
8313,Jason Holder,IPL,46,27,259,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,2.0
7736,Andre Russell,Test,1,1,2,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
7736,Andre Russell,ODI,56,47,1034,,,,0.0,0,0,0,,0,,0.0,0.0,4.0,6.0
7736,Andre Russell,T20,86,75,1122,,,,0.0,0,0,0,,0,,0.0,0.0,3.0,9.0
7736,Andre Russell,IPL,139,115,2651,,,,0.0,0,0,0,,0,,0.0,0.0,12.0,6.0
11432,Senuran Muthusamy,Test,5,7,173,,,,0.0,0,0,0,,0,,0.0,0.0,1.0,0.0
11432,Senuran Muthusamy,ODI,5,4,22,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
11432,Senuran Muthusamy,T20,5,5,24,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,1.0
11432,Senuran Muthusamy,IPL,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
18142,Lesego Senokwane,Test,1,1,3,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
18142,Lesego Senokwane,ODI,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
18142,Lesego Senokwane,T20,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
18142,Lesego Senokwane,IPL,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
14565,Marco Jansen,Test,18,28,506,,,,0.0,0,0,0,,0,,0.0,0.0,3.0,3.0
14565,Marco Jansen,ODI,29,24,464,,,,0.0,0,0,0,,0,,0.0,0.0,1.0,2.0
14565,Marco Jansen,T20,19,14,167,,,,0.0,0,0,0,,0,,0.0,0.0,1.0,2.0
14565,Marco Jansen,IPL,35,21,141,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,3.0
11200,Wiaan Mulder,Test,21,34,1153,,,,0.0,0,0,0,,3,,0.0,0.0,1.0,3.0
11200,Wiaan Mulder,ODI,30,24,338,,,,0.0,0,0,0,,0,,0.0,0.0,2.0,2.0
11200,Wiaan Mulder,T20,11,8,105,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,1.0
11200,Wiaan Mulder,IPL,1,1,9,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
9576,Corbin Bosch,Test,3,4,217,,,,0.0,0,0,0,,1,,0.0,0.0,1.0,1.0
9576,Corbin Bosch,ODI,6,5,124,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
9576,Corbin Bosch,T20,8,6,37,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,1.0
9576,Corbin Bosch,IPL,3,2,47,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
8530,Prenelan Subrayen,Test,1,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
8530,Prenelan Subrayen,ODI,1,1,1,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
8530,Prenelan Subrayen,T20,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
8530,Prenelan Subrayen,IPL,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
24546,Codi Yusuf,Test,2,2,35,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
24546,Codi Yusuf,ODI,1,1,5,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
